Date,Time,SO2,NO,NO2,NOX,CO,O3,PM2.5,PM10,Temperature,RH,Solar_Rad,AQI,AQI_severity,Location
2025-02-19,22:00,226.3,189.4,94.4,379.94,28.1,0.1,263.94,329.23,30.02,87.25,270.38,312.0,Hazardous,Barisal
2025-02-19,22:00,97.11,30.42,296.38,30.49,10.32,0.05,285.07,55.56,33.09,77.97,588.15,329.0,Hazardous,Sylhet
2025-02-19,22:00,146.64,66.45,237.34,218.14,14.49,0.03,68.99,118.1,19.3,73.83,713.17,185.0,Unhealthy,Mymensingh
2025-02-19,22:00,135.1,3.4,281.36,79.48,5.75,0.12,190.7,382.8,14.86,74.63,748.81,241.0,Very Unhealthy,Rangpur
2025-02-19,23:00,147.32,145.4,222.05,44.47,27.72,0.08,294.88,207.02,26.22,91.55,314.89,336.0,Hazardous,Dhaka
2025-02-19,23:00,179.81,168.08,375.32,381.57,5.96,0.02,231.73,391.58,25.34,94.75,442.14,281.0,Very Unhealthy,Chattogram
2025-02-19,23:00,10.98,108.84,314.32,103.13,6.72,0.12,108.28,285.87,21.6,69.68,275.92,216.0,Very Unhealthy,Khulna
2025-02-19,23:00,68.83,64.27,136.2,159.34,16.57,0.08,108.41,179.88,15.61,53.32,148.74,208.0,Very Unhealthy,Rajshahi
2025-02-19,23:00,100.2,142.36,187.46,130.9,27.52,0.09,137.49,390.23,12.06,87.98,830.42,281.0,Very Unhealthy,Barisal
2025-02-19,23:00,251.32,93.52,202.35,353.46,22.89,0.06,111.29,181.03,19.7,65.4,978.31,250.0,Very Unhealthy,Sylhet
2025-02-19,23:00,166.91,78.7,192.81,104.35,28.04,0.07,165.29,271.03,10.86,83.34,716.58,284.0,Very Unhealthy,Mymensingh
2025-02-19,23:00,115.64,45.11,316.14,391.53,11.15,0.01,169.0,169.35,31.91,77.24,54.92,219.0,Very Unhealthy,Rangpur
2025-02-20,00:00,258.62,16.87,67.56,199.74,3.37,0.11,17.9,381.71,27.26,86.8,494.39,239.0,Very Unhealthy,Dhaka
2025-02-20,00:00,162.72,96.04,82.17,87.68,14.65,0.02,171.04,214.57,25.42,72.66,654.18,221.0,Very Unhealthy,Chattogram
2025-02-20,00:00,190.37,173.46,334.05,171.78,11.03,0.11,260.98,396.19,19.93,66.22,506.69,309.0,Hazardous,Khulna
2025-02-20,00:00,107.11,190.89,65.03,241.54,14.6,0.1,232.57,322.34,19.72,51.55,503.55,282.0,Very Unhealthy,Rajshahi
2025-02-20,00:00,155.09,169.43,337.8,273.28,8.58,0.12,17.31,371.49,31.65,78.53,400.18,225.0,Very Unhealthy,Barisal
2025-02-20,00:00,7.34,148.15,224.69,316.76,26.01,0.1,222.47,329.25,12.37,69.19,202.6,272.0,Very Unhealthy,Sylhet
2025-02-20,00:00,30.67,92.8,112.37,253.08,22.52,0.11,111.56,390.9,30.2,91.33,687.71,253.0,Very Unhealthy,Mymensingh
2025-02-20,00:00,20.92,116.74,386.16,225.57,29.17,0.08,235.17,64.42,11.92,55.59,661.51,292.0,Very Unhealthy,Rangpur
2025-02-20,01:00,65.18,153.04,157.3,66.88,0.7,0.08,178.12,317.68,28.39,74.73,833.34,228.0,Very Unhealthy,Dhaka
2025-02-20,01:00,158.46,110.65,130.4,24.64,25.62,0.07,90.71,191.87,27.29,53.87,849.22,268.0,Very Unhealthy,Chattogram
2025-02-20,01:00,170.63,168.18,65.35,68.34,12.43,0.15,281.24,112.22,34.94,54.82,712.84,325.0,Hazardous,Khulna
2025-02-20,01:00,193.1,46.72,10.63,340.4,13.21,0.14,216.12,330.98,29.83,81.51,870.1,266.0,Very Unhealthy,Rajshahi
2025-02-20,01:00,257.26,74.07,375.18,393.58,7.62,0.06,278.08,220.8,34.99,78.93,990.69,323.0,Hazardous,Barisal
2025-02-20,01:00,110.04,112.01,282.52,32.9,21.59,0.1,61.21,201.19,17.09,89.09,745.0,241.0,Very Unhealthy,Sylhet
2025-02-20,01:00,148.17,183.63,208.68,24.55,5.56,0.03,277.27,99.33,15.27,53.22,812.2,322.0,Hazardous,Mymensingh
2025-02-20,01:00,142.17,107.43,104.06,310.16,20.97,0.07,126.27,347.84,19.98,53.23,256.95,237.0,Very Unhealthy,Rangpur
2025-02-20,02:00,251.79,43.22,60.49,352.24,9.47,0.14,38.8,379.56,24.42,77.21,866.54,237.0,Very Unhealthy,Dhaka
2025-02-20,02:00,73.78,86.96,24.52,244.53,13.85,0.11,112.33,152.24,13.75,90.3,654.72,205.0,Very Unhealthy,Chattogram
2025-02-20,02:00,50.17,17.01,397.24,212.69,22.54,0.05,203.45,265.94,27.28,77.04,224.4,253.0,Very Unhealthy,Khulna
2025-02-20,02:00,283.75,66.88,200.08,140.46,2.24,0.07,143.56,229.4,29.88,52.75,727.13,196.0,Unhealthy,Rajshahi
2025-02-20,02:00,285.47,4.38,164.54,32.18,26.96,0.05,146.28,384.63,24.3,54.77,924.63,277.0,Very Unhealthy,Barisal
2025-02-20,02:00,21.44,88.48,71.53,265.4,11.47,0.05,149.67,20.37,29.67,88.22,65.5,200.0,Unhealthy,Sylhet
2025-02-20,02:00,53.48,101.76,336.54,34.91,17.38,0.07,270.39,305.86,24.21,94.98,648.76,317.0,Hazardous,Mymensingh
2025-02-20,02:00,29.09,64.06,243.03,49.73,11.16,0.12,118.11,104.83,10.55,80.06,656.9,216.0,Very Unhealthy,Rangpur
2025-02-20,03:00,40.04,81.99,391.61,151.08,29.17,0.13,38.66,47.64,18.53,85.72,476.13,292.0,Very Unhealthy,Dhaka
2025-02-20,03:00,219.85,130.81,218.46,336.9,24.67,0.14,124.8,103.84,28.61,93.76,357.23,262.0,Very Unhealthy,Chattogram
2025-02-20,03:00,86.65,137.41,256.23,144.37,24.98,0.02,25.94,118.64,34.46,66.97,827.79,264.0,Very Unhealthy,Khulna
2025-02-20,03:00,291.53,147.08,288.93,191.92,7.02,0.06,228.51,210.51,32.04,56.43,894.48,278.0,Very Unhealthy,Rajshahi
2025-02-20,03:00,36.57,51.68,393.39,399.7,28.16,0.03,142.56,387.44,14.12,54.74,231.98,285.0,Very Unhealthy,Barisal
2025-02-20,03:00,208.22,44.91,140.02,62.82,27.55,0.15,33.51,282.38,31.56,84.22,930.06,281.0,Very Unhealthy,Sylhet
2025-02-20,03:00,261.5,14.62,262.27,159.41,19.32,0.1,290.59,261.99,27.11,93.35,508.53,333.0,Hazardous,Mymensingh
2025-02-20,03:00,212.96,2.29,115.67,140.26,19.81,0.03,222.61,51.23,19.32,84.93,492.93,272.0,Very Unhealthy,Rangpur
2025-02-20,04:00,43.62,9.0,292.0,54.8,2.04,0.09,236.1,133.41,32.27,67.18,242.31,286.0,Very Unhealthy,Dhaka
2025-02-20,04:00,180.57,47.62,241.84,222.74,10.87,0.04,67.9,151.85,19.26,87.74,615.47,157.0,Unhealthy,Chattogram
2025-02-20,04:00,40.63,84.06,351.01,192.01,28.47,0.12,53.22,393.07,16.31,60.57,230.9,287.0,Very Unhealthy,Khulna
2025-02-20,04:00,247.75,155.07,74.53,105.01,24.42,0.13,268.38,341.8,17.2,51.07,62.19,315.0,Hazardous,Rajshahi
2025-02-20,04:00,162.09,147.17,22.63,354.45,18.73,0.04,239.82,357.7,24.33,83.25,251.79,290.0,Very Unhealthy,Barisal
2025-02-20,04:00,288.63,15.31,53.03,72.01,22.48,0.05,57.69,187.55,26.9,61.8,601.56,247.0,Very Unhealthy,Sylhet
2025-02-20,04:00,6.81,195.83,287.25,365.99,25.22,0.11,12.17,135.79,27.66,88.51,549.5,266.0,Very Unhealthy,Mymensingh
2025-02-20,04:00,61.5,94.01,182.69,106.15,22.49,0.1,247.42,228.7,34.67,73.22,527.76,297.0,Very Unhealthy,Rangpur
2025-02-20,05:00,75.53,61.05,203.86,130.39,5.6,0.11,155.57,44.78,19.2,94.26,304.54,206.0,Very Unhealthy,Dhaka
2025-02-20,05:00,58.11,96.73,29.47,336.99,24.67,0.02,92.84,246.26,10.2,83.86,655.52,262.0,Very Unhealthy,Chattogram
2025-02-20,05:00,199.8,133.47,399.81,209.39,22.2,0.11,119.67,388.41,29.11,79.9,494.48,249.0,Very Unhealthy,Khulna
2025-02-20,05:00,36.48,125.61,73.0,187.72,18.57,0.15,33.57,220.7,17.5,66.94,119.12,247.0,Very Unhealthy,Rajshahi
2025-02-20,05:00,125.08,67.07,326.16,318.62,8.58,0.03,170.81,107.27,29.84,79.0,478.8,221.0,Very Unhealthy,Barisal
2025-02-20,05:00,173.12,91.31,201.95,305.55,7.91,0.02,71.49,175.66,27.06,56.06,510.19,159.0,Unhealthy,Sylhet
2025-02-20,05:00,258.4,49.93,141.22,56.12,29.05,0.02,294.16,329.88,21.52,88.93,290.51,336.0,Hazardous,Mymensingh
2025-02-20,05:00,196.44,193.2,234.12,315.35,24.33,0.05,142.04,186.82,28.96,66.69,57.06,260.0,Very Unhealthy,Rangpur
2025-02-20,06:00,131.09,61.56,166.81,42.21,18.6,0.07,86.67,185.5,19.14,65.44,246.62,222.0,Very Unhealthy,Dhaka
2025-02-20,06:00,143.35,6.76,67.84,223.21,29.37,0.03,255.22,342.01,34.86,65.32,869.67,305.0,Hazardous,Chattogram
2025-02-20,06:00,253.8,71.08,330.36,176.51,0.92,0.12,78.04,147.55,33.0,79.86,297.25,216.0,Very Unhealthy,Khulna
2025-02-20,06:00,43.32,108.06,198.81,226.02,23.63,0.02,210.23,58.36,28.67,71.04,543.64,260.0,Very Unhealthy,Rajshahi
2025-02-20,06:00,73.82,89.86,163.98,397.6,12.37,0.15,193.51,40.71,20.76,72.11,772.15,247.0,Very Unhealthy,Barisal
2025-02-20,06:00,76.71,170.21,340.18,309.84,13.72,0.14,177.2,394.0,14.88,58.84,840.71,257.0,Very Unhealthy,Sylhet
2025-02-20,06:00,269.89,152.04,190.27,152.75,12.75,0.11,86.32,74.17,19.75,94.93,399.86,205.0,Very Unhealthy,Mymensingh
2025-02-20,06:00,43.96,72.48,398.27,212.34,17.65,0.08,181.78,213.83,17.18,92.81,933.95,232.0,Very Unhealthy,Rangpur
2025-02-20,07:00,279.54,123.07,216.42,205.48,25.72,0.13,291.6,104.2,21.6,88.78,153.4,334.0,Hazardous,Dhaka
2025-02-20,07:00,210.1,44.46,55.89,239.43,16.91,0.01,142.37,123.54,14.75,79.87,384.62,210.0,Very Unhealthy,Chattogram
2025-02-20,07:00,249.43,185.1,77.79,91.71,18.11,0.13,33.63,146.06,33.66,82.07,968.91,226.0,Very Unhealthy,Khulna
2025-02-20,07:00,277.56,167.39,375.61,128.87,18.68,0.14,18.1,324.77,33.58,68.91,967.86,237.0,Very Unhealthy,Rajshahi
2025-02-20,07:00,56.19,32.37,181.17,263.62,25.05,0.11,178.79,106.07,18.65,57.67,493.35,264.0,Very Unhealthy,Barisal
2025-02-20,07:00,73.26,117.7,279.32,112.58,17.45,0.03,27.57,113.29,25.3,86.35,764.0,214.0,Very Unhealthy,Sylhet
2025-02-20,07:00,9.58,86.67,85.6,78.02,8.86,0.08,231.26,164.7,18.82,77.42,677.05,281.0,Very Unhealthy,Mymensingh
2025-02-20,07:00,67.57,176.23,88.71,39.5,25.32,0.14,154.6520891922171,232.82,11.82,82.81,980.13,266.0,Very Unhealthy,Rangpur
2025-02-20,08:00,242.59,170.04,160.84,37.34,29.55,0.06,182.74,305.11,11.1,77.49,984.29,294.0,Very Unhealthy,Dhaka
2025-02-20,08:00,6.78,55.64,289.61,110.42,14.2,0.04,282.03,208.14,21.07,83.16,707.76,326.0,Hazardous,Chattogram
2025-02-20,08:00,274.5,130.56,269.55,102.71,6.9,0.09,174.37,51.33,33.41,60.25,376.74,225.0,Very Unhealthy,Khulna
2025-02-20,08:00,46.5,193.69,65.56,62.34,26.0,0.01,138.51,392.05,24.55,52.51,540.6,271.0,Very Unhealthy,Rajshahi
2025-02-20,08:00,64.58,175.54,243.9,42.98,5.61,0.14,180.78,254.53,15.89,89.43,264.4,237.0,Very Unhealthy,Barisal
2025-02-20,08:00,187.37,9.36,68.76,235.32,17.35,0.04,221.77,153.27,18.67,89.68,356.88,272.0,Very Unhealthy,Sylhet
2025-02-20,08:00,237.15,192.0,17.54,61.9,10.92,0.09,131.77,391.92,32.86,56.97,964.59,254.0,Very Unhealthy,Mymensingh
2025-02-20,08:00,285.82,161.25,40.22,334.04,4.49,0.03,249.22,195.07,10.23,85.77,120.35,299.0,Very Unhealthy,Rangpur
2025-02-20,09:00,177.24,122.53,174.0,109.97,15.6,0.11,131.27,373.75,31.26,57.45,304.58,228.0,Very Unhealthy,Dhaka
2025-02-20,09:00,191.48,123.78,308.52,54.99,14.54,0.07988948192509458,171.15,199.25,18.45,87.67,918.14,221.0,Very Unhealthy,Chattogram
2025-02-20,09:00,231.69,41.97,114.71,170.91,29.29,0.05,260.75,391.8,24.25,74.5,72.98,309.0,Hazardous,Khulna
2025-02-20,09:00,157.59,10.0,225.76,297.17,17.63,0.11,19.48,238.24,14.88,84.23,981.12,215.0,Very Unhealthy,Rajshahi
2025-02-20,09:00,129.75,22.67,349.24,71.87,9.78,0.05,158.54,364.59,23.82,79.48,287.5,215.0,Very Unhealthy,Barisal
2025-02-20,09:00,209.96,53.81,250.4,181.29,15.64,0.11,194.5,153.48,12.58,83.36,796.8,245.0,Very Unhealthy,Sylhet
2025-02-20,09:00,167.55,97.35,131.49,329.0,24.62,0.08,231.45,176.02,31.98,55.96,472.29,281.0,Very Unhealthy,Mymensingh
2025-02-20,09:00,289.82,150.03,92.67,371.21,26.24,0.03,12.14,343.45,10.1,57.86,899.53,272.0,Very Unhealthy,Rangpur
2025-02-20,10:00,23.96,159.06,103.81,165.64,20.63,0.13,81.18,212.21,12.87,77.3,853.32,235.0,Very Unhealthy,Dhaka
2025-02-20,10:00,143.32,159.89,325.13,147.37,11.3,0.14,197.35,359.9,31.74,89.75,783.84,247.0,Very Unhealthy,Chattogram
2025-02-20,10:00,186.24,178.7,237.99,53.73,0.99,0.09,263.43,190.26,17.26,62.1,615.14,311.0,Hazardous,Khulna
2025-02-20,10:00,96.99,28.3,140.78,379.19,22.15,0.05,235.45,264.51,30.32,62.45,335.56,285.0,Very Unhealthy,Rajshahi
2025-02-20,10:00,294.45,112.53,378.64,173.65,3.31,0.15,11.29,131.2,23.46,82.98,790.03,247.0,Very Unhealthy,Barisal
2025-02-20,10:00,107.03,149.13,74.18,257.69,24.01,0.04,288.4,386.41,19.33,55.58,601.07,331.0,Hazardous,Sylhet
2025-02-20,10:00,52.75,152.73,234.72,197.0,26.17,0.14,245.05,141.01,13.11,93.15,910.3,295.0,Very Unhealthy,Mymensingh
2025-02-20,10:00,6.13,122.5,59.2,234.17,4.47,0.09,68.55,189.33,23.04,90.54,158.24,161.0,Unhealthy,Rangpur
2025-02-20,11:00,253.19,36.14,366.85,145.71,12.13,0.03,45.65,370.66,23.9,50.16,230.0,223.0,Very Unhealthy,Dhaka
2025-02-20,11:00,107.36,119.96,133.81,273.1,19.43,0.14,14.98,240.53,14.65,85.47,431.03,237.0,Very Unhealthy,Chattogram
2025-02-20,11:00,284.57,128.36,112.63,308.13,15.2,0.14,174.24,173.33,18.55,82.66,471.14,237.0,Very Unhealthy,Khulna
2025-02-20,11:00,138.45,106.35,375.93,21.49,22.26,0.13,212.36,375.76,17.68,71.35,809.26,262.0,Very Unhealthy,Rajshahi
2025-02-20,11:00,174.44,164.99,55.57,236.14,20.41,0.11,21.05,97.29,25.9,52.38,426.14,234.0,Very Unhealthy,Barisal
2025-02-20,11:00,272.82,112.07,277.05,325.82,4.59,0.07,264.49,263.47,13.02,67.26,479.15,312.0,Hazardous,Sylhet
2025-02-20,11:00,112.77,189.41,207.32,67.74,23.4,0.14,181.08,303.92,21.87,83.09,58.81,253.0,Very Unhealthy,Mymensingh
2025-02-20,11:00,243.92,13.27,205.09,214.35,8.94,0.12,82.88,186.54,28.36,63.81,297.22,216.0,Very Unhealthy,Rangpur
2025-02-20,12:00,195.36,40.75,298.67,93.32,3.94,0.01,232.74,390.85,19.85,71.86,723.83,282.0,Very Unhealthy,Dhaka
2025-02-20,12:00,229.02,8.78,96.09,75.1,16.29,0.07,47.39,101.49,13.13,67.11,116.33,206.0,Very Unhealthy,Chattogram
2025-02-20,12:00,108.85,160.62,313.12,367.42,18.84,0.09,138.93,308.78,12.03,83.13,405.9,223.0,Very Unhealthy,Khulna
2025-02-20,12:00,156.63,78.29,56.83,221.42,1.17,0.12,16.46,391.93,16.85,84.82,506.96,254.0,Very Unhealthy,Rajshahi
2025-02-20,12:00,297.91,81.91,115.9,198.06,26.88,0.02,60.49,138.84,10.07,72.36,80.27,277.0,Very Unhealthy,Barisal
2025-02-20,12:00,118.52,80.8,263.7,143.58,21.09,0.04,71.28,138.02,10.52,51.22,229.73,238.0,Very Unhealthy,Sylhet
2025-02-20,12:00,198.97,25.03,331.62,260.3,9.05,0.1,237.47,215.93,32.97,76.43,236.77,287.0,Very Unhealthy,Mymensingh
2025-02-20,12:00,294.73,52.58,24.52,160.5,9.57,0.1,159.63,189.74,32.76,78.89,105.67,210.0,Very Unhealthy,Rangpur
2025-02-20,13:00,206.48,185.89,286.64,118.61,16.14,0.08,265.07,214.52,25.13,68.72,709.71,313.0,Hazardous,Dhaka
2025-02-20,13:00,192.26,65.29,75.43,386.51,23.5,0.14,196.75,39.64,23.23,74.34,983.57,254.0,Very Unhealthy,Chattogram
2025-02-20,13:00,47.99,128.38,192.33,74.17,27.79,0.02,228.77,117.59,30.56,63.75,971.55,283.0,Very Unhealthy,Khulna
2025-02-20,13:00,20.05,179.25,137.31,85.67,29.73,0.05,128.02,216.52,34.6,91.57,663.27,296.0,Very Unhealthy,Rajshahi
2025-02-20,13:00,112.65,150.0,82.78,294.47,13.64,0.1,160.32,66.05,27.64,51.94,98.65,211.0,Very Unhealthy,Barisal
2025-02-20,13:00,119.44,33.22,119.7,286.12,28.81,0.1,267.78,22.92,20.15,53.14,385.87,315.0,Hazardous,Sylhet
2025-02-20,13:00,269.99,52.05,300.96,394.04,0.56,0.01,24.68,117.68,20.83,80.45,191.93,186.0,Unhealthy,Mymensingh
2025-02-20,13:00,176.41,61.37,150.4,357.26,19.29,0.11,250.14,320.48,19.45,94.11,368.75,300.0,Very Unhealthy,Rangpur
2025-02-20,14:00,136.83,61.31,108.7,25.13,21.83,0.08,129.09,274.57,27.14,68.93,706.08,243.0,Very Unhealthy,Dhaka
2025-02-20,14:00,147.78,33.25,288.48,296.4,23.05,0.15,228.44,95.35,17.03,53.12,644.08,278.0,Very Unhealthy,Chattogram
2025-02-20,14:00,217.3,17.66,259.98,152.63,12.86,0.06,261.41,375.22,24.28,74.28,630.4,310.0,Hazardous,Khulna
2025-02-20,14:00,192.6,70.63,327.48,201.51,19.27,0.1,53.05,389.46,23.9,84.88,180.82,250.0,Very Unhealthy,Rajshahi
2025-02-20,14:00,37.19,96.75,161.15,359.85,21.39,0.04,196.41,91.16,28.8,92.58,249.34,246.0,Very Unhealthy,Barisal
2025-02-20,14:00,295.35,137.63,288.89,26.49,4.35,0.08,89.08,286.37,24.23,61.3,434.72,196.0,Unhealthy,Sylhet
2025-02-20,14:00,108.0,122.64,65.63,155.7,1.34,0.01,120.45,304.02,10.14,78.39,921.84,185.0,Unhealthy,Mymensingh
2025-02-20,14:00,213.82,167.98,369.93,180.55,29.95,0.13,216.37,158.01,26.57,76.34,906.13,297.0,Very Unhealthy,Rangpur
2025-02-20,15:00,140.29,195.55,158.12,130.76,19.86,0.05,234.64,193.17,32.82,69.19,658.86,284.0,Very Unhealthy,Dhaka
2025-02-20,15:00,66.82,189.06,339.93,252.04,21.64,0.06,112.37,192.21,33.49,62.88,160.15,242.0,Very Unhealthy,Chattogram
2025-02-20,15:00,166.58,179.41,96.98,51.43,2.35,0.13,196.29,315.71,24.68,59.3,530.51,246.0,Very Unhealthy,Khulna
2025-02-20,15:00,70.65,154.93,106.45,373.7,12.56,0.1,88.58,303.14,15.39,52.95,863.28,187.0,Unhealthy,Rajshahi
2025-02-20,15:00,171.85,151.53,173.95,198.49,21.86,0.03,281.37,151.64,14.35,94.85,334.3,326.0,Hazardous,Barisal
2025-02-20,15:00,157.72,12.03,190.0,308.36,27.85,0.02,264.55,240.23,33.28,86.82,968.65,312.0,Hazardous,Sylhet
2025-02-20,15:00,64.57,156.93,102.1,253.0,7.72,0.1,252.92,344.62,33.46,51.86,456.45,303.0,Hazardous,Mymensingh
2025-02-20,15:00,264.85,55.03,383.1,327.21,20.26,0.01,97.99,260.37,25.83,63.63,238.53,233.0,Very Unhealthy,Rangpur
2025-02-20,16:00,132.5,28.97,385.08,309.41,6.13,0.05,260.76,377.15,12.7,81.34,185.09,309.0,Hazardous,Dhaka
2025-02-20,16:00,96.61,53.68,211.3,144.72,26.76,0.02,280.0,290.8,16.89,80.65,966.64,324.0,Hazardous,Chattogram
2025-02-20,16:00,106.76,101.52,217.5,180.81,23.3,0.03,293.99,374.64,26.64,71.25,409.74,336.0,Hazardous,Khulna
2025-02-20,16:00,91.22,88.72,275.06,393.51,7.42,0.06,93.86,358.79,31.86,86.02,529.7,206.0,Very Unhealthy,Rajshahi
2025-02-20,16:00,151.72,160.87,141.76,80.91,5.19,0.09,118.34,43.41,29.49,75.29,723.26,183.0,Unhealthy,Barisal
2025-02-20,16:00,71.9,33.25,275.73,192.22,25.75,0.13,266.34,354.93,15.04,86.25,810.46,314.0,Hazardous,Sylhet
2025-02-20,16:00,189.31,4.33,180.05,97.08,5.63,0.01,181.88,163.69,10.65,59.72,924.72,232.0,Very Unhealthy,Mymensingh
2025-02-20,16:00,5.99,11.57,137.29,372.68,5.36,0.08,116.89,85.56,14.12,52.65,225.18,183.0,Unhealthy,Rangpur
2025-02-20,17:00,69.12,178.86,327.33,118.46,3.68,0.06,193.76,214.51,21.59,92.47,563.92,244.0,Very Unhealthy,Dhaka
2025-02-20,17:00,284.87,192.89,92.83,352.43,13.3,0.11,34.87,72.42,25.8,86.91,186.72,205.0,Very Unhealthy,Chattogram
2025-02-20,17:00,196.74,81.03,147.19,184.01,16.92,0.02,210.83,137.9,26.56,77.41,224.57,261.0,Very Unhealthy,Khulna
2025-02-20,17:00,188.07,187.56,316.44,306.1,5.48,0.14,28.27,268.19,13.72,61.57,838.29,237.0,Very Unhealthy,Rajshahi
2025-02-20,17:00,72.86,185.9,31.89,116.58,5.96,0.1,205.04,37.49,20.87,61.11,240.48,255.0,Very Unhealthy,Barisal
2025-02-20,17:00,173.24,169.75,319.24,28.79,24.98,0.06,208.11,93.74,22.48037718165297,52.12,424.68,264.0,Very Unhealthy,Sylhet
2025-02-20,17:00,284.91,73.96,243.14,110.26,20.39,0.08,120.28,161.82,26.13,86.3,926.4,233.0,Very Unhealthy,Mymensingh
2025-02-20,17:00,282.71,103.97,290.12,173.07,12.21,0.07,133.85,383.93,19.52,82.82,291.53,243.0,Very Unhealthy,Rangpur
2025-02-20,18:00,285.93,11.9,69.61,93.64,29.21,0.08,158.2,369.87,19.95,60.53,373.34,292.0,Very Unhealthy,Dhaka
2025-02-20,18:00,15.94,169.32,388.6,321.69,6.79,0.06,22.52,205.46,18.67,73.45,901.46,156.0,Unhealthy,Chattogram
2025-02-20,18:00,170.82,90.41,203.18,305.53,5.96,0.14,244.28,380.72,33.29,79.5,352.64,294.0,Very Unhealthy,Khulna
2025-02-20,18:00,291.57,135.67,254.97,154.57,3.0,0.15,190.95,375.07,12.04,59.07,787.18,247.0,Very Unhealthy,Rajshahi
2025-02-20,18:00,184.28,41.8,139.93,360.23,20.51,0.06,162.27,324.5,26.39,52.98,261.59,234.0,Very Unhealthy,Barisal
2025-02-20,18:00,236.33,131.18,149.9,262.57,25.01,0.07,168.18,126.27,18.18,74.29,473.15,264.0,Very Unhealthy,Sylhet
2025-02-20,18:00,295.39,170.83,312.16,214.24,4.09,0.09,237.9,387.85,33.74,63.75,105.4,288.0,Very Unhealthy,Mymensingh
2025-02-20,18:00,240.67,25.93,161.41,112.2,26.83,0.09,86.85,324.96,22.94,92.39,707.66,276.0,Very Unhealthy,Rangpur
2025-02-20,19:00,32.86,100.37,237.94,246.91,7.04,0.07,66.11,31.8,28.86,86.4,957.87,156.0,Unhealthy,Dhaka
2025-02-20,19:00,270.12,80.65,47.39,186.28,25.88,0.09,239.57,224.34,19.93,58.41,759.34,289.0,Very Unhealthy,Chattogram
2025-02-20,19:00,61.88,125.0,42.52,162.99,24.99,0.12,211.6,108.24,32.43,91.64,876.19,264.0,Very Unhealthy,Khulna
2025-02-20,19:00,242.86,85.88,363.95,269.52,25.17,0.13,37.7,227.34,20.64,54.76,454.31,265.0,Very Unhealthy,Rajshahi
2025-02-20,19:00,199.18,16.35,392.1,355.53,14.49,0.14,184.65,30.01,32.09,56.92,636.69,237.0,Very Unhealthy,Barisal
2025-02-20,19:00,127.59,184.68,113.25,283.51,18.47,0.12,40.82,171.41,11.43,89.28,450.77,221.0,Very Unhealthy,Sylhet
2025-02-20,19:00,132.49,179.92,332.87,145.18,4.41,0.02,88.35,375.52,20.62,51.54,480.37,230.0,Very Unhealthy,Mymensingh
2025-02-20,19:00,177.54,152.67,63.33,284.52,0.78,0.05,213.13,131.03,16.16,58.14,353.71,263.0,Very Unhealthy,Rangpur
2025-02-20,20:00,91.32,78.5,267.39,35.91,20.04,0.07,264.47,206.44,11.19,57.61,135.17,312.0,Hazardous,Dhaka
2025-02-20,20:00,39.9,18.39,66.45,339.84,13.59,0.02,15.72,331.02,33.08,80.08,433.47,189.0,Unhealthy,Chattogram
2025-02-20,20:00,16.53,197.88,65.11,151.15,20.09,0.12,67.56,53.39,32.89,56.0,367.42,231.0,Very Unhealthy,Khulna
2025-02-20,20:00,249.27,62.93,42.14,318.62,23.72,0.01,243.15,135.49,32.82,59.79,917.75,293.0,Very Unhealthy,Rajshahi
2025-02-20,20:00,262.86,154.73,231.03,280.82,28.42,0.14,157.56,275.28,12.47,50.57,697.82,287.0,Very Unhealthy,Barisal
2025-02-20,20:00,88.68,16.11,291.28,33.32,7.29,0.12,120.92,130.3,31.1,71.63,209.79,216.0,Very Unhealthy,Sylhet
2025-02-20,20:00,263.64,97.9,169.33,127.2,11.23,0.13,236.26,310.57,11.91,72.75,168.7,286.0,Very Unhealthy,Mymensingh
2025-02-20,20:00,33.36,35.19,163.2,226.64,14.41,0.09,13.66,336.51,22.83,51.35,884.07,191.0,Unhealthy,Rangpur
2025-02-20,21:00,133.62,146.71,182.03,252.28,1.77,0.15,234.47,27.94,34.44,58.53,800.11,284.0,Very Unhealthy,Dhaka
2025-02-20,21:00,89.16,185.32,261.35,265.31,1.27,0.04,40.71,375.89,15.7,56.06,347.75,231.0,Very Unhealthy,Chattogram
2025-02-20,21:00,49.93,129.9,88.04,244.19,16.98,0.06,142.21,186.62,19.73,58.19,133.31,211.0,Very Unhealthy,Khulna
2025-02-20,21:00,221.08,44.97,153.67,169.18,7.09,0.15,94.28,261.41,20.73,81.62,220.3,247.0,Very Unhealthy,Rajshahi
2025-02-20,21:00,224.81,95.57,342.82,125.68,13.58,0.03,227.7,335.57,17.11,87.95,269.99,278.0,Very Unhealthy,Barisal
2025-02-20,21:00,266.8,154.7,20.05,36.51,12.41,0.13,228.57,206.94,33.57,60.78,990.1,278.0,Very Unhealthy,Sylhet
2025-02-20,21:00,200.22,92.43,341.78,241.63,19.21,0.02,59.27,221.96,20.55,84.46,434.54,226.0,Very Unhealthy,Mymensingh
2025-02-20,21:00,251.76,199.56,204.01,156.42,2.82,0.02,19.99,24.5,32.69,74.68,927.7,178.0,Unhealthy,Rangpur
2025-02-20,22:00,295.32,138.3,207.42,332.41,20.6,0.04,280.74,269.49,21.41,57.82,128.9,325.0,Hazardous,Dhaka
